mid,title,rating,rank,type,genre,rdate,language,cover,description,trailer,released,year
86,Time Stranger Kyoko,7.21,5011,manga,"[""Adventure"", ""Fantasy"", ""Romance""]","Aug  3, 2000 to Aug  3, 2001","[""Japanese""]",https://cdn.myanimelist.net/images/manga/2/175908.jpg,"From the creator of Full Moon wo Sagashite comes a story set in the 30th century, when the whole world is ruled under one kingdom named Earth. Princess Kyouko is about to turn 16 years old, and a large celebration will be held throughout the country. Unknown to the people, the princess has secretly been living among them as Kyouko Suomi, a headstrong and selfish junior high student. Kyouko has never appeared at any of the kingdom's past ceremonies, and doesn't plan to attend this ceremony either, for doing so will end her youthful school life.  However, her father, the king of Earth, offers her another option—Kyouko must find the 12 telepaths who can use the God Stones in order to wake up her twin sister, Princess Ui, who has been asleep since her birth. If Kyouko succeeds, the king will allow her to live however she likes, and will pass on her duties to her sister. Accepting this offer, Kyouko is given the first of the God Stones, the Time-Space Stone, and will need to find the remaining God Stones and their users, with the help of her two bodyguards Sakataki and Hizuki Jin.  [Written by MAL Rewrite]",Null,TRUE,"Aug  3, 2000 to Aug  3, 2001"
87,Tactics,7.38,3439,manga,"[""Action"", ""Fantasy""]","Dec  18, 2000 to  2013","[""Japanese""]",https://cdn.myanimelist.net/images/manga/3/158123.jpg,"Meet Kantarou, a folklore scholar living in the Taisho period. Ever since he was a child, he has been able to see and talk to various spirits. But now that Kantarou's all grown up, he moonlights as an exorcist solving the problems of ghosts and demons...all with the help of Haruka, the legendary demon-eating tengu!  (Source: Tokyopop)  This series is on hiatus.",Null,TRUE,"Dec  18, 2000 to  2013"
89,Gals!,7.41,3145,manga,"[""Comedy"", ""Drama"", ""Romance"", ""Slice of Life""]","Aug  1999 to Jul  15, 2002","[""Japanese""]",https://cdn.myanimelist.net/images/manga/4/31847.jpg,"Self-styled Kogal queen Kotobuki Ran and her friends just wanna have fun, which includes shopping, hanging out, and scamming meals off gullible guys. Unfortunately, their ""hood""—Shibuya—is in constant danger of being despoiled by dirty old men, street gangs, nasty Kogal rivals, and other societal evils. But with a little help from her friends and a toughness born of coming from a family full of cops, Ran takes on the bad guys (and gals) with gusto!  (Source: CMX)",Null,TRUE,"Aug  1999 to Jul  15, 2002"
91,Marmalade Boy,7.6,1952,manga,"[""Comedy"", ""Drama"", ""Romance""]",May  1992 to Oct  1995,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/3/175783.jpg,"All Miki Koishikawa wanted was an ordinary family and that's exactly what she had until her parents decided to move in with another couple and turned Miki's world upside down. Now she lives in a house with four parents and her totally cute stepbrother Yuu. It's bad enough being brought into her parents' strange soap opera, but Miki will star in a soap of her own as she deals with friends having affairs, trying to survive in school and ending up torn between her long-time crush, Ginta, and her new stepbrother!  (Source: Tokyopop)",Null,TRUE,May  1992 to Oct  1995
92,Bishoujo Senshi Sailor Moon,8.2,378,manga,"[""Drama"", ""Fantasy"", ""Romance""]","Dec  28, 1991 to Feb  3, 1997","[""Japanese""]",https://cdn.myanimelist.net/images/manga/1/126449.jpg,"""In the name of the moon, I shall punish you!""  Usagi Tsukino is a cheerful, odango-haired 14-year-old who attends Juuban Municipal Junior High School. She prefers eating and playing video games to studying, which results in her notably poor grades. She also gets easily upset, whether by baseless insults or reasonable reprimands. It's very unlikely that she could be known as anything but a bad influence and a crybaby, but that begins to change when she meets a black cat.  Given a special brooch from the black cat named Luna, Usagi can use it to transform into a guardian of justice named Sailor Moon! She is now tasked to protect the Earth from all that is evil and to find both a missing princess and a sacred jewel known as the Legendary Silver Crystal. Whether she likes it or not, Usagi's beautiful transformation marks the start of meeting the mysterious Tuxedo Mask, fighting alongside new comrades, and learning to take responsibility in this acclaimed magical girl classic.  [Written by MAL Rewrite]",Null,TRUE,"Dec  28, 1991 to Feb  3, 1997"
95,Lagoon Engine,7.02,7279,manga,"[""Action"", ""Comedy"", ""Supernatural""]",2002 to Nov  2007,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/2/179821.jpg,"Yen and Jin are brothers in elementary school and successors in the Ragun family craft of defeating evil spirits. In this world, the battle with spirits comes down to a game of guessing your opponent's ""name."" Once you know the name you gain control over the fight. Both Yen and Jin have secret names only they know... and must keep them secret or risk death!  (Source: Tokyopop)  This series is on hiatus.",Null,TRUE,2002 to Nov  2007
96,Lagoon Engine Einsatz,6.93,8386,manga,"[""Action"", ""Adventure"", ""Fantasy"", ""Sci-Fi"", ""Supernatural""]",Oct  2004 to Jul  2005,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/2/179820.jpg,"Sakis, the Scion and Godslayer, gets entangled in a deadly incident when an unknown ship enters Lagoonarian airspace. After uncovering explosives along with the seeds of Abomination, Sakis begins a quest to uncover the mysteries surrounding the Ancient Gods!",Null,TRUE,Oct  2004 to Jul  2005
98,Rozen Maiden,7.78,1207,manga,"[""Comedy"", ""Drama"", ""Supernatural""]","Aug  12, 2002 to May  30, 2007","[""Japanese""]",https://cdn.myanimelist.net/images/manga/2/169707.jpg,"The legendary dollmaker Rozen created several unique dolls throughout his life, but it was not the materials he used that made them special. Known as Rozen Maidens, each doll was imbued with a Rosa Mystica—a precious gem that gives them life. But these dolls have a specific purpose: they must fight each other in a contest called the Alice Game. The winner becomes Alice, the perfect girl who will have the chance to meet their father and creator.  Jun Sakurada, a middle school shut-in, experiences the Alice Game up close and personal when one of these dolls arrives at his house. After winding her up with the spring provided, she comes to life and introduces herself as Shinku, the fifth Rozen Maiden. Despite Jun quickly becoming annoyed by her haughty attitude, they find themselves working together when they are attacked by another doll. At Shinku's behest, Jun becomes her medium, allowing her to use his life force as a power to defeat their enemies.  In the aftermath of the fight, more Rozen Maidens appear and decide to live at Jun's house. But can there be any peace when their very existence means they must fight each other?  [Written by MAL Rewrite]",Null,TRUE,"Aug  12, 2002 to May  30, 2007"
99,Zombie-Loan,7.38,3440,manga,"[""Action"", ""Adventure"", ""Comedy"", ""Drama"", ""Horror"", ""Supernatural""]","Oct  18, 2002 to Feb  18, 2011","[""Japanese""]",https://cdn.myanimelist.net/images/manga/3/183676.jpg,"Michiru Kita’s a weak-spirited girl who has a hard time saying what’s on her mind. One day, she notices mysterious, ring-like markings around the necks of two of her classmates, Chika Akatsuki and Shito Tachibana — two boys who miraculously survived a horrible accident six months before. Michiru, possessing the rare ability to see these rings, knows that they warn of impending death. Thinking that, perhaps, she can do something to save her classmates’ lives, she approaches them... but it seems the boys have already made a different kind of deal and garnered themselves a heavy debt   (Source: Yen Press)",Null,TRUE,"Oct  18, 2002 to Feb  18, 2011"
101,Shugo Chara!,7.73,1395,manga,"[""Comedy"", ""Romance""]","Dec  28, 2005 to Aug  3, 2010","[""Japanese""]",https://cdn.myanimelist.net/images/manga/2/135293.jpg,"What kind of person will I become? What can I do for myself? Children ponder those very questions, and from those thoughts, the ""Heart's Egg"" is born. Unseen by most, the Heart's Egg remains hidden within every individual, and represents a person's own ideal character.  While adjusting to life at a new school, Amu Hinamori has unintentionally gained a reputation for being ""cool and spicy."" Unhappy with her outward persona, Amu often wonders how she can act more like her true self. Her desire for change is manifested when one morning, Amu awakens to find three eggs beneath her. They hatch to reveal Ran, Miki and Suu—three ""Guardian Characters,"" each an embodiment of Amu's ideal self.   Shugo Chara! follows Amu's journey as the trio begin to show her just how much potential she has, encountering other Guardian Characters, and a few troublesome experiences along the way.  [Written by MAL Rewrite]",Null,TRUE,"Dec  28, 2005 to Aug  3, 2010"
102,Fruits Basket,8.51,117,manga,"[""Comedy"", ""Drama"", ""Romance"", ""Supernatural""]","Jul  18, 1998 to Nov  20, 2006","[""Japanese""]",https://cdn.myanimelist.net/images/manga/2/155964.jpg,"Tooru Honda is an orphan with nowhere to go but a tent in the woods, until the Souma family takes her in. However, the Souma family is no ordinary family, and they hide a grave secret: when they are hugged by someone of the opposite gender, they turn into animals from the Chinese Zodiac!  Now, Tooru must help Kyou and Yuki Souma hide their curse from their classmates, as well as her friends Arisa Uotani and Saki Hanajima. As she is drawn further into the mysterious world of the Soumas, she meets more of the family, forging friendships along the way.  But this curse has caused much suffering; it has broken many Soumas. Despite this, Tooru may just be able to heal their hearts and soothe their souls.  [Written by MAL Rewrite]",Null,TRUE,"Jul  18, 1998 to Nov  20, 2006"
103,Never Give Up!,7.38,3441,manga,"[""Comedy"", ""Romance"", ""Slice of Life""]","Feb  5, 1999 to Dec  5, 2002","[""Japanese""]",https://cdn.myanimelist.net/images/manga/2/186429.jpg,"At the age of four, Kiri Minase fell in love with her childhood friend Tohya Enishi and proposed to him. Their families, however, were not very supportive of this match. Both children have parents who work as models and to whom they owe their good looks. The trouble is, Kiri inherited chiseled masculine features from her father and Tohya inherited his mother's delicate beauty. For years, Kiri has been working hard toward becoming a girl worthy of Tohya, but even now, she faces constant reminders that everyone regards her as unsuitable for him due to her lack of femininity.  One day, Tohya is scouted by a fashion photographer and agrees to work as a model for the agency owned by Kiri's mother. Kiri is concerned that Tohya will be preyed upon by other men in the fashion world, and so she begs her mother to hire her as well. Her wish is granted with a twist, as she is forced to pose as a male model under the name ""Tatsuki."" During their first photo shoot, it seems that Kiri's worries are well-founded when the photographer won't keep his hands off Tohya. With the desire to protect Tohya warring against the fear that she will appear undesirable to him the longer she pretends to be male, Kiri must come to terms with her identity and decide if outer beauty is really more important than what lies inside.  [Written by MAL Rewrite]",Null,TRUE,"Feb  5, 1999 to Dec  5, 2002"
104,Yotsuba to!,8.86,21,manga,"[""Comedy"", ""Slice of Life""]","Mar  21, 2003 to ?","[""Japanese""]",https://cdn.myanimelist.net/images/manga/3/57369.jpg,"While most people find the world mundane, five-year-old Yotsuba Koiwai sees it as a treasure trove of amazing bustle and wonderful places to explore. When she and her adoptive father, Yousuke, move to a new city, the energetic young girl naturally sets out to investigate the neighborhood on her own.  After a few incidents at the local park, the Koiwais become acquainted with their neighbors, the Ayase family. Their three daughters—mischievous college student Asagi, responsible high school student Fuuka, and kindhearted grade school student Ena—eventually all take a liking to Yotsuba and join in on her antics, despite their sheer ridicule.  From learning how to use a swing to figuring out how to stop global warming with air conditioners, Yotsuba's ability to infallibly find fun in everything, both amazes and annoys the people around her. Along with Yousuke, the Ayases, and friends she makes along the way, Yotsuba embarks on daily adventures, each one a step in her quest to enjoy the simple things in life.  [Written by MAL Rewrite]",Null,TRUE,"Mar  21, 2003 to ?"
105,Kekkaishi,8.0,675,manga,"[""Action"", ""Adventure"", ""Supernatural""]","Feb  18, 2004 to Apr  6, 2011","[""Japanese""]",https://cdn.myanimelist.net/images/manga/2/62941.jpg,"By night, junior high student Yoshimori Sumimura is a ""kekkaishi""—a demon-hunter who specializes in creating magical barriers around his prey. By day, Yoshimori's got some other demons to battle: an addiction to sweets and a seriously crotchety grandfather! Yoshimori's pretty 16-year-old neighbor and childhood friend, Tokine Yukimura, is also a kekkaishi, but their families are feuding over who is the true practitioner of the art.   (Source: VIZ Media)",Null,TRUE,"Feb  18, 2004 to Apr  6, 2011"
106,Cardcaptor Sakura,8.38,195,manga,"[""Adventure"", ""Comedy"", ""Fantasy"", ""Romance""]","May  2, 1996 to Jul  3, 2000","[""Japanese""]",https://cdn.myanimelist.net/images/manga/1/173442.jpg,"""Herein lie the Clow Cards—if their seal is broken, disaster shall befall this world...""  Sakura Kinomoto is an energetic and sweet 10-year-old girl attending Tomoeda Elementary School. One day not long after entering the fourth grade, Sakura finds a mysterious book titled ""The Clow"" hidden within her father's bookshelves. Upon opening it, a small, winged creature with an Osakan accent comes out of the book and introduces itself as Keroberos, the Creature of the Seal who guards magical cards known as the Clow Cards and keeps them from escaping the book.  Unfortunately for the plushy guardian, it seems that the Clow Cards have already escaped—and now Sakura is tasked with capturing them before the cards unleash their powers and cause havoc all over Tomoeda! With the support of the tiny guardian who she nicknames ""Kero"" and her best friend Tomoyo Daidouji, Sakura must wield a magical bird-shaped key and use her new powers as the Cardcaptor to maintain peace and ensure that everything is alright.  [Written by MAL Rewrite]",Null,TRUE,"May  2, 1996 to Jul  3, 2000"
107,Chobits,7.81,1116,manga,"[""Comedy"", ""Romance"", ""Sci-Fi"", ""Ecchi""]","Sep  25, 2000 to Oct  28, 2002","[""Japanese""]",https://cdn.myanimelist.net/images/manga/3/164969.jpg,"After enduring four years of high school, Hideki Motosuwa strives to get into the university of his choice by attending cram school in Tokyo. Concurrently, he works daily shifts at a bar to make ends meet, thus missing out on the world's latest invention—human-like computers called Persocoms. Longing for a persocom of his own, Hideki is met with a stroke of luck when he stumbles upon a cute abandoned persocom in a garbage pile.   Upon finding the power button, Hideki finds his newfound robot to be faulty and only capable of uttering the word ""Chii""—which Hideki decides to name her after. Chii, however, is no ordinary persocom: capable of thinking and learning on her own, she is a legendary type of robot known as a ""Chobit."" Now, it is up to Hideki to teach Chii how to live an ordinary life and to uncover the truth behind the elusive chobits series.   [Written by MAL Rewrite]",Null,TRUE,"Sep  25, 2000 to Oct  28, 2002"
109,Wish,7.45,2833,manga,"[""Fantasy"", ""Romance"", ""Supernatural""]","Oct  6, 1995 to Jun  6, 1998","[""Japanese""]",https://cdn.myanimelist.net/images/manga/4/17942.jpg,"One night, a man named Shuuichirou Kudou comes across a tiny angel trapped on a tree branch. He frees her, and in return, she offers to grant him a wish. However, Shuuichirou is a successful doctor, with a home and everything he needed; he declined the angel's offer. The persistent angel, named Kohaku, refused to give up, stating that ""some wishes cannot be fulfilled by oneself."" After settling in at Shuuichirou's home, Kohaku reveals her mission to track down the Angel Master of Wind, Hisui, who has abandoned heaven. That is if her devil rival and his two catty servants would let her leave long enough to do so...  (Source: ANN)",Null,TRUE,"Oct  6, 1995 to Jun  6, 1998"
110,AI ga Tomaranai!,6.95,8109,manga,"[""Comedy"", ""Romance"", ""Sci-Fi"", ""Ecchi""]","Apr  6, 1994 to Aug  20, 1997","[""Japanese""]",https://cdn.myanimelist.net/images/manga/3/54753.jpg,"Hitoshi Kobe is pretty dumb, not good at sports, and extremely unpopular. The only thing he IS good at really is creating artificial intelligence programs on his computer. His greatest work is number 30, one which very accurately simulates talking to an actual girl. One dark and stormy night, a freak lightning strike causes number Thirty to emerge from his computer screen as a real girl, and sends Hitoshi's life on a turn for the crazy.  (Source: ANN)",Null,TRUE,"Apr  6, 1994 to Aug  20, 1997"
111,Mahoromatic,7.43,3007,manga,"[""Action"", ""Comedy"", ""Romance"", ""Sci-Fi"", ""Ecchi""]","Dec  1998 to Jul  26, 2004","[""Japanese""]",https://cdn.myanimelist.net/images/manga/1/180649.jpg,"Vesper is a secret agency fighting an army of alien invaders by using super-powerful battle androids. Mahoro is Vesper\'s most powerful battle android and has won many battles, but she has little operating time left and soon will cease to function. However, if she lays down her arms and conserves her remaining power, the time she has left can be prolonged to just over a year. Mahoro is given an opportunity to live the remaining time she has as a normal human. She chooses to live as a maid for Suguru, a phenomenally messy high school student who lives by himself after his family passed away.  (Source: ANN)",Null,TRUE,"Dec  1998 to Jul  26, 2004"
113,Clover,7.6,1953,manga,"[""Drama"", ""Fantasy"", ""Romance"", ""Sci-Fi""]",1997 to  1999,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/5/9622.jpg,"Kazuhiko is a young, but already deeply wounded black ops agent of a baroque, retro-tech future - pulled out of retirement to escort Sue, a mysterious waif, to a destination she alone knows. Suu and Kazuhiko have never met . . . yet she knows him, having grown up since the age of four with her only human contact being two distant voices: that of her elderly ""grandma,"" General Ko, and of Kazuhiko's dead girlfriend, Oruha. And Suu has been kept in that cage all these years because of what she is, and what the Clover Leaf Project found her to be -- a military top secret, and the most dangerous person in the world.  (Source: Dark Horse Comics)",Null,TRUE,1997 to  1999
114,Erementar Gerad,7.51,2466,manga,"[""Action"", ""Adventure"", ""Fantasy"", ""Romance""]","Feb  28, 2002 to Dec  28, 2009","[""Japanese""]",https://cdn.myanimelist.net/images/manga/2/55581.jpg,"Coud is a young sky pirate who discovered a girl with mysterious powers on what had seemed like a routine mission. Ren has the ability to lend Coud bizarre fighting capabilities (his arm turns into a giant blade of some sort), being part of a race of beings called Edel Reid, but being the possessor of a stone called the Elemental Gelade, she has powers even beyond the norm.  (Source: Tokyopop)",Null,TRUE,"Feb  28, 2002 to Dec  28, 2009"
116,.hack//G.U.+,7.32,3908,manga,"[""Action"", ""Fantasy"", ""Sci-Fi""]",2006 to  2009,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/4/126081.jpg,"It is the year 2017, and the stakes have gotten even higher in the massively multiplayer online game The World--now The World R:2, a dangerous place overrun by player killers, where lawlessness abounds. The PKK Haseo, known as ""The Terror of Death,"" is a fearsome foe who punishes those who want to slay other players. But things have gotten personal as Haseo tries to track down the killer Tri-Edge, who has threatened the real life of his friend Shino...  (Source: Tokyopop)",Null,TRUE,2006 to  2009
118,Kobato.,7.95,765,manga,"[""Adventure"", ""Fantasy"", ""Romance""]","Dec  18, 2004 to Jul  8, 2011","[""Japanese""]",https://cdn.myanimelist.net/images/manga/2/154345.jpg,"In a certain city in Japan, one's naive heart faintly shimmers above the rest—a seemingly odd and naive brunette named Kobato Hanato. Despite appearing to wander around, the pure-hearted girl aspires to fulfill one precious wish: to reach a particular place. But for it to be granted, she must learn how to heal the wounded hearts of the people and collect them in a magic bottle.  However, the world can be confusing for such an innocent girl. Her companion Ioryogi can be quite rough in teaching her common sense, especially for a talking blue dog plushie! Luckily for Kobato, a certain quaint place with a troubled history seems to be—and may be looking for—a glimmer of hope.  [Written by MAL Rewrite]",Null,TRUE,"Dec  18, 2004 to Jul  8, 2011"
119,Magic Knight Rayearth,7.6,1954,manga,"[""Comedy"", ""Fantasy""]",Nov  1993 to Feb  1995,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/1/157494.jpg,"Three high school girls—hot-blooded Hikaru Shidou, haughty Umi Ryuuzaki, and gentle Fuu Hououji—have just met at Tokyo Tower when they hear a call for help that pulls them into another world. They are soon greeted by Guru Clef, a youthful-looking man who informs them that they are the legendary Magic Knights summoned by Princess Emeraude to save this magical land known as Cephiro.  While Hikaru finds the prospect exciting, Umi and Fuu simply want to return to their own world. Unfortunately for them, Clef explains that they cannot go home until they have saved Cephiro and banished the monsters plaguing it. In order to do so, they have to rescue Princess Emeraude from the clutches of the powerful Lord Zagato. To stand a chance against him, they must revive mysterious beings called Mashin.  As Clef grants the trio armor and magic, one of Zagato's servants attacks, forcing the guru to send the girls away to the weaponsmith Presea and the rabbit-like guide Mokona, who can further equip them for their journey. Though they have a long way to go, Hikaru, Umi, and Fuu will show that they have what it takes to live up to their titles as Magic Knights and bring salvation to Cephiro.  [Written by MAL Rewrite]",Null,TRUE,Nov  1993 to Feb  1995
120,Maburaho,7.06,6792,manga,"[""Comedy"", ""Drama"", ""Romance""]","Dec  20, 2001 to Mar  20, 2015","[""Japanese""]",https://cdn.myanimelist.net/images/manga/1/180923.jpg,"His name is Kazuki Shikimori, 17 years old. He attends Aoi Academy, a school for elite magicians. Each magician has a set limit of spells, and performing more spells than the limit allows will cause the user to turn into dust. In this case, the number of magic Kazuki can use is far below the average in his school. Then one day, all of a sudden, three girls appear before him. But of all the things that they are after, it is his GENES. And for Kazuki, the girls' appearances may also spell his doom, as he soon realizes that his magic count is decreasing ever steadily.  (Source: ANN)",Null,TRUE,"Dec  20, 2001 to Mar  20, 2015"
122,Angel Cup,6.85,9264,manga,"[""Comedy"", ""Sports""]",2001,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/2/5434.jpg,"Angel Cup tackles the highs and lows of girls' soccer at Hansin High. So-jin and Shin-bee are fiercely competitive and will play against anyone, including boys, for their beloved sport. Can our heroines navigate the fakes, fouls and penalties in the games of life and love well enough to reach their goal of being champs?   (Source: Tokyopop)",Null,TRUE,2001
123,Tenshi no Su,6.67,11216,manga,"[""Drama"", ""Supernatural""]",2000 to ?,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/1/114665.jpg,"A woman named Natsu finds Ken, her husband, with another woman when she comes home from work one day. Ken confesses that he is in love with the girl, mi, and asks Natsu for a divorce. Natsu doesn't really feel shocked OR sad, for some strange reason. All she can think of is what she has learned from her five years with Ken, and how she can move forward. Then, one sleepless night, she sees an angel sitting on her balcony... and soon after, the angel begins living with her.   Included in this volume are three more short manga stories: God Knows Everything, Tea Time and Dispensation of Heaven.  (Source: Tokyopop)",Null,TRUE,2000 to ?
127,Ark Angels,6.42,13270,manga,"[""Fantasy"", ""Romance"", ""Supernatural""]",2007,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/2/5440.jpg,"From a small lake nestled in a secluded forest far from the edge of town something strange emerged one day: Three young girls. The three girls, Shem, Hamu and Japheth, are sisters from another world. Equipped with magical powers, they are charged with saving all the creatures of Earth from becoming extinct. However, there is someone or something sinister trying to stop them. While saving our world from destruction, these sisters live like normal human girls: They go to school, work at a flower shop, hang around with friends and even fall in love...  (Source: Tokyopop)",Null,TRUE,2007
128,Petshop of Horrors,8.3,273,manga,"[""Comedy"", ""Fantasy"", ""Horror"", ""Mystery"", ""Supernatural""]",1995 to  1998,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/5/212566.jpg,"Beyond the mist-filled alleyways in the concrete crevices of Los Angeles' Chinatown hides a mysterious pet shop, home to many bizarre yet friendly creatures. The store's proprietor is an enigmatic young man who goes by the name of Count D.  Count D welcomes those who feel lonely and wounded through the doors of his shop, claiming to sell ""love, dreams, and hope"" in the form of the fantastic beasts that lie within. Each creature comes with a special contract accompanied by a set of rules. However, he warns customers that he cannot be held accountable for any consequences of breaking the rules.  Short-tempered detective Leon Orcot traces the source of several crimes back to Count D and what the former considers to be a pet shop of horrors. Determined to find proof that the Count is a criminal, he begins to pay regular visits to the shop.  [Written by MAL Rewrite]",Null,TRUE,1995 to  1998
129,Birth,6.37,13516,manga,"[""Fantasy"", ""Horror"", ""Sci-Fi""]",1998 to  2003,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/2/201290.jpg,"Deep within the mountains of Tibet, secluded from the mortal world, sits The Arm of Kannon, an instrument of inconceivably wicked power, resting safely outside the grasp of humanity... until now. An archeologist, Juzo Mikami, dizzied with tales of The Arm's power and determined to unlock the mystery behind this Buddhist secret, sets out on a journey to find this ancient artifact and is never heard from again, leaving behind his wife and children. Three years later, he returns to his family, however he isn't the man he was, and his family will never be the same.  (Source: Tokyopop)",Null,TRUE,1998 to  2003
130,Clamp Gakuen Tanteidan,6.91,8586,manga,"[""Comedy"", ""Mystery""]",Jan  1992 to Oct  1993,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/5/16800.jpg,"Akira, Nokoru, and Suoh are the student council heads in the Elementary department of the CLAMP university. After one encounter with a damsel in distress, Nokoru turns the group into a group of sleuths out to make the world safe for everyone of the female sex.   (Source: ANN)",Null,TRUE,Jan  1992 to Oct  1993
132,B'T X,6.66,11352,manga,"[""Action"", ""Adventure"", ""Drama"", ""Sci-Fi""]","Oct  26, 1994 to Dec  26, 1999","[""Japanese""]",https://cdn.myanimelist.net/images/manga/3/205170.jpg,"The story begins with Teppei Takamiya, as he travels to China after years of living quietly in the fictional Kamui Island. He attempts to reunite with his brother Koutarou, who left Germany five years ago to study robotics at a university. Unfortunately, no sooner than his brother begins an exhibition about an advanced form of machine, he's kidnapped by a mecha in the shape of a wasp and a servant of the Machine Empire. Teppei starts a chase, using a gauntlet known as the ""Messiah Fist"" to hold onto the wasp as it travels to a secretive base in the Gobi Desert which serves as the Empire's headquarters.  Getting thrown into a garbage heap and facing a cyborg he somehow is familiar with, Teppei's blood awakens a relic from the past; a kirin-type B't known only as ""X"" which, five years ago, was considered the most powerful B't in existence. Both are equally stubborn, although quite different in many ways, and after a few initial squabbles, X resolves to help Teppei in his quest to save his brother.  (Source: TVTropes)",Null,TRUE,"Oct  26, 1994 to Dec  26, 1999"
134,MÄR,7.37,3472,manga,"[""Action"", ""Comedy"", ""Fantasy""]",May  2003 to Jul  2006,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/1/165744.jpg,"Ginta Toramizu is a 14-year-old kid who doesn't have a lot going for him: he's near-sighted, doesn't do well in school, sucks at sports, and to top it off—he's short! But Ginta is a dreamer and has had the same dream 102 times, always in the same fantasy world, where he is a hero blessed with all the abilities he lacks in real life.  One day, a supernatural figure appears at Ginta's school and summons him to a mysterious and exciting new world! In this strange universe filled with magic and wonder, he is strong, tough, agile—and he can see without his glasses! Thus, Ginta begins a mystical quest in search of the magical items known as ""ÄRMS,"" one of which may have the power to send him home. Joining him on this epic journey are his companion Jack and the valuable living, talking, mustachioed iron-ball weapon known as ""Babbo,"" which everyone wants but, it seems, only Ginta can possess!   (Source: VIZ Media)",Null,TRUE,May  2003 to Jul  2006
137,R.O.D: Read or Die,7.06,6793,manga,"[""Action"", ""Comedy"", ""Mystery""]","Dec  18, 1999 to May  18, 2002","[""Japanese""]",https://cdn.myanimelist.net/images/manga/2/178269.jpg,"Yomiko Readman's love for literature goes far beyond any run-of-the-mill bookworm's! In fact, she has a supernatural ability to manipulate paper in the most amazing ways. From turning a tiny scrap into a lethal throwing dagger to making a single sheet hard enough to block bullets, she's only limited by her imagination. She uses her phenomenal power to seek out legendary books containing secret information that, in the wrong hands, could be dangerous. Backed by a Special Operations Division in England, Yomiko has her hands full battling evildoers, saving the world, and trying to find time to curl up with a good book.  (Source: VIZ Media)",Null,TRUE,"Dec  18, 1999 to May  18, 2002"
140,Bakuretsu Hunters,7.06,6794,manga,"[""Comedy"", ""Fantasy"", ""Ecchi""]",Aug  1993 to Oct  1998,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/2/157573.jpg,"In an age of magic and sorcery, the world is divided between those who have supernatural powers and those who don't. Fighting for justice and against black magic and evildoers everywhere are the Sorcerer Hunters: Gateau, Carrot, Chocolat, Mocha, and the rest of the gang. Their quest is to destroy each of the Platina stones- the objects the evil sorcerers use for creating their black magic - in an entertaining mix of farce and adventure.  (Source: Tokyopop)",Null,TRUE,Aug  1993 to Oct  1998
141,Battle Club,6.54,12440,manga,"[""Action"", ""Ecchi""]","Apr  28, 2004 to Mar  7, 2006","[""Japanese""]",https://cdn.myanimelist.net/images/manga/3/172727.jpg,"When freshman transfer Mokichi arrives at Swan Academy High, he's got a chance to start over with a clean slate. He's got a plan, too. Kick the butts of the toughest guys in school, prove himself to be the baddest dude around, and run the whole shebang. Problem is, it's his butt that gets kicked that first day. Completely humiliated, Mokichi joins the Wrestling Club in hopes of learning to fight. There he meets unlikely allies, Tamako and Higuchi, two of the hottest battle babes to ever roll their sweaty bods over Swan Academy's gym mats. And Mokichi's gonna need all the friends he can get, what with the likes of the Karate Club looking to ""break in"" the new kid in the worst way possible. (Source: Tokyopop)",Null,TRUE,"Apr  28, 2004 to Mar  7, 2006"
142,Battle Royale,7.94,798,manga,"[""Action"", ""Drama"", ""Horror""]",2000 to  2005,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/1/53387.jpg,"Every year, a class is randomly chosen to be placed in a deserted area where they are forced to kill each other in order to survive. Initially believing to be on a graduation trip, Shuuya Nanahara and the rest of Shiroiwa Junior High's Class B find that they have been chosen to participate in this game of life and death known as ""The Program.""  Waking up to the realization that they have been quarantined on an island, the 42 students discover they have been fitted with metal collars which will detonate if certain conditions are not met. In order to obtain freedom, they must slaughter everyone else by whatever means necessary, and the last one standing is deemed the winner. As each member of the class heads down their own path, Shuuya makes it his goal to get off the island without playing the game in order to put an end to this madness once and for all.  [Written by MAL Rewrite]",Null,TRUE,2000 to  2005
